customer_id,customer_unique_id,customer_name,customer_phone,customer_email,customer_city,customer_state,customer_region,customer_tier,is_active,created_date
KH001259,UNIQUE0001259,Cao Thien Tu,0911212217,cao.thien.tu367@customer.tgdd.vn,Dong Hoi,Quang Binh,North,Gold,False,2024-09-23T10:44:38
KH001260,UNIQUE0001260,Yen Hung Thien,0978293819,yen.hung.thien715@customer.tgdd.vn,Quang Ninh,Quang Ninh,North,Silver,True,2023-08-11T10:44:38
KH001261,UNIQUE0001261,Cao Quoc Phi,0979907990,cao.quoc.phi479@customer.tgdd.vn,Hai Phong,Hai Phong,North,Gold,True,2024-07-19T10:44:38
KH001262,UNIQUE0001262,Vo Hoai Nghi,0972288845,vo.hoai.nghi854@customer.tgdd.vn,Hue,Thua Thien Hue,Central,Platinum,True,2024-08-10T10:44:38
KH001263,UNIQUE0001263,Doan Xuan Luan,0916339471,đoan.xuan.luan085@customer.tgdd.vn,Da Lat,Lam Dong,Central Highlands,Silver,True,2023-11-28T10:44:38
KH001264,UNIQUE0001264,Le Giang Man,0962510711,le.giang.man139@customer.tgdd.vn,Ha Tinh,Ha Tinh,North,Platinum,True,2022-11-25T10:44:38
KH001265,UNIQUE0001265,Truong Thien Thanh,0993540355,truong.thien.thanh691@customer.tgdd.vn,Da Lat,Lam Dong,Central Highlands,Platinum,False,2023-12-14T10:44:38
KH001266,UNIQUE0001266,Vo Manh Phi,0925338408,vo.manh.phi146@customer.tgdd.vn,Dong Ha,Quang Tri,Central,Platinum,True,2024-07-05T10:44:38
KH001267,UNIQUE0001267,Luu Gia Phi,0936470000,luu.gia.phi936@customer.tgdd.vn,Rach Gia,Kien Giang,South,Gold,True,2024-12-07T10:44:38
KH001268,UNIQUE0001268,Doan Yen Hoai,0992462056,đoan.yen.hoai761@customer.tgdd.vn,Thai Nguyen,Thai Nguyen,North,Diamond,True,2025-08-07T10:44:38
KH001269,UNIQUE0001269,Vi Oanh Nga,0936075022,vi.oanh.nga862@customer.tgdd.vn,Thai Nguyen,Thai Nguyen,North,Silver,True,2023-03-23T10:44:38
KH001270,UNIQUE0001270,Yen Loc Quyet,0927718087,yen.loc.quyet866@customer.tgdd.vn,Pleiku,Gia Lai,Central Highlands,Platinum,True,2024-05-30T10:44:38
KH001271,UNIQUE0001271,Yen Ha Oanh,0982509696,yen.ha.oanh908@customer.tgdd.vn,Dong Ha,Quang Tri,Central,Silver,True,2024-01-14T10:44:38
KH001272,UNIQUE0001272,Ha Thao Bi,0999245363,ha.thao.bi599@customer.tgdd.vn,Hanoi,Hanoi,North,Gold,True,2024-11-10T10:44:38
KH001273,UNIQUE0001273,Hoang Long Hoai,0945430756,hoang.long.hoai226@customer.tgdd.vn,Phan Thiet,Binh Thuan,Central,Platinum,True,2023-02-04T10:44:38
KH001274,UNIQUE0001274,Tran Ha Loc,0959625402,tran.ha.loc785@customer.tgdd.vn,Dong Hoi,Quang Binh,North,Silver,True,2024-04-25T10:44:38
KH001275,UNIQUE0001275,Tran Thanh Sang,0930278177,tran.thanh.sang112@customer.tgdd.vn,Quang Ninh,Quang Ninh,North,Platinum,False,2022-11-21T10:44:38
KH001276,UNIQUE0001276,Ong Duy Chien,0981628791,ong.duy.chien340@customer.tgdd.vn,Rach Gia,Kien Giang,South,Diamond,True,2024-05-07T10:44:38
KH001277,UNIQUE0001277,Ong Vy Quyen,0991793223,ong.vy.quyen841@customer.tgdd.vn,Vinh,Nghe An,North,Silver,False,2025-05-18T10:44:38
KH001278,UNIQUE0001278,Cao Oanh Xuan,0911516039,cao.oanh.xuan846@customer.tgdd.vn,Da Nang,Da Nang,Central,Silver,True,2024-01-14T10:44:38
KH001279,UNIQUE0001279,Thoi Hai Quan,0950565928,thoi.hai.quan385@customer.tgdd.vn,Tam Ky,Quang Nam,Central,Silver,True,2024-08-05T10:44:38
KH001280,UNIQUE0001280,Phan Diem Dung,0960050325,phan.diem.dung346@customer.tgdd.vn,Vung Tau,Ba Ria-Vung Tau,South,Platinum,True,2023-05-03T10:44:38
KH001281,UNIQUE0001281,Ton Hoang Dat,0962143061,ton.hoang.đat114@customer.tgdd.vn,Phan Thiet,Binh Thuan,Central,Gold,False,2025-11-11T10:44:38
KH001282,UNIQUE0001282,Vo Thanh Truong,0943800689,vo.thanh.truong648@customer.tgdd.vn,Buon Ma Thuot,Dak Lak,Central Highlands,Platinum,True,2023-06-12T10:44:38
KH001283,UNIQUE0001283,Bui Thien Trung,0941938130,bui.thien.trung249@customer.tgdd.vn,Can Tho,Can Tho,South,Gold,True,2024-04-18T10:44:38
KH001284,UNIQUE0001284,Thoi Tuyet Trinh,0971486704,thoi.tuyet.trinh138@customer.tgdd.vn,Thai Nguyen,Thai Nguyen,North,Silver,True,2025-11-05T10:44:38
KH001285,UNIQUE0001285,Ngo Thanh Nghi,0978273809,ngo.thanh.nghi750@customer.tgdd.vn,Thai Nguyen,Thai Nguyen,North,Platinum,True,2025-02-24T10:44:38
KH001286,UNIQUE0001286,Nguyen Tuyet Thao,0958865278,nguyen.tuyet.thao343@customer.tgdd.vn,Buon Ma Thuot,Dak Lak,Central Highlands,Silver,True,2023-05-20T10:44:38
KH001287,UNIQUE0001287,Cao Huong Suong,0957522605,cao.huong.suong187@customer.tgdd.vn,Can Tho,Can Tho,South,Silver,True,2024-01-06T10:44:38
KH001288,UNIQUE0001288,Ngo My Gia,0938356050,ngo.my.gia719@customer.tgdd.vn,Bien Hoa,Dong Nai,South,Platinum,True,2025-04-30T10:44:38
KH001289,UNIQUE0001289,Kim Lan Suong,0937085212,kim.lan.suong979@customer.tgdd.vn,Dong Hoi,Quang Binh,North,Platinum,True,2024-02-24T10:44:38
KH001290,UNIQUE0001290,Doan My Oanh,0994209648,đoan.my.oanh291@customer.tgdd.vn,Phan Thiet,Binh Thuan,Central,Diamond,True,2025-02-02T10:44:38
KH001291,UNIQUE0001291,Chu Thanh Ngoc,0998940422,chu.thanh.ngoc749@customer.tgdd.vn,Buon Ma Thuot,Dak Lak,Central Highlands,Silver,True,2025-04-23T10:44:38
KH001292,UNIQUE0001292,Trinh Minh Tan,0916803411,trinh.minh.tan232@customer.tgdd.vn,Nam Dinh,Nam Dinh,North,Silver,True,2024-12-05T10:44:38
KH001293,UNIQUE0001293,Quach Anh Luu,0990439813,quach.anh.luu832@customer.tgdd.vn,Da Nang,Da Nang,Central,Gold,True,2023-06-06T10:44:38
KH001294,UNIQUE0001294,Nguyen Diem Cuc,0943393039,nguyen.diem.cuc605@customer.tgdd.vn,Ha Tinh,Ha Tinh,North,Platinum,True,2023-03-06T10:44:38
KH001295,UNIQUE0001295,Ly Nhat Hung,0957916867,ly.nhat.hung927@customer.tgdd.vn,Dong Ha,Quang Tri,Central,Platinum,True,2025-08-05T10:44:38
KH001296,UNIQUE0001296,Do Le Lan,0943908875,đo.le.lan065@customer.tgdd.vn,Da Nang,Da Nang,Central,Silver,True,2024-03-13T10:44:38
KH001297,UNIQUE0001297,Le Thanh Huong,0983655972,le.thanh.huong344@customer.tgdd.vn,Thai Nguyen,Thai Nguyen,North,Platinum,True,2023-10-03T10:44:38
KH001298,UNIQUE0001298,Le Gia Khang,0939325992,le.gia.khang011@customer.tgdd.vn,Quang Ninh,Quang Ninh,North,Gold,False,2022-12-27T10:44:38
KH001299,UNIQUE0001299,Yen Trang Xuan,0980374973,yen.trang.xuan222@customer.tgdd.vn,Thanh Hoa,Thanh Hoa,North,Gold,True,2023-06-21T10:44:38
KH001300,UNIQUE0001300,Nguyen Thanh Son,0949991035,nguyen.thanh.son755@customer.tgdd.vn,Da Lat,Lam Dong,Central Highlands,Gold,True,2023-11-14T10:44:38
KH001301,UNIQUE0001301,Le Thien Hieu,0998275232,le.thien.hieu325@customer.tgdd.vn,Tam Ky,Quang Nam,Central,Diamond,True,2023-09-02T10:44:38
KH001302,UNIQUE0001302,Ton Trung Chuong,0981004608,ton.trung.chuong161@customer.tgdd.vn,Quang Ninh,Quang Ninh,North,Gold,True,2025-07-22T10:44:38
KH001303,UNIQUE0001303,Vu Van Thien,0934011464,vu.van.thien671@customer.tgdd.vn,Bien Hoa,Dong Nai,South,Platinum,True,2023-04-04T10:44:38
KH001304,UNIQUE0001304,Vo Hao Hao,0946156414,vo.hao.hao515@customer.tgdd.vn,Nha Trang,Khanh Hoa,Central,Silver,True,2024-02-26T10:44:38
KH001305,UNIQUE0001305,Dinh Thao Nhi,0926470535,đinh.thao.nhi116@customer.tgdd.vn,Long Xuyen,An Giang,South,Gold,True,2023-10-18T10:44:38
KH001306,UNIQUE0001306,Yen Tung Binh,0942491795,yen.tung.binh241@customer.tgdd.vn,Phan Thiet,Binh Thuan,Central,Gold,True,2024-06-24T10:44:38
KH001307,UNIQUE0001307,Chu Son Tung,0998057652,chu.son.tung718@customer.tgdd.vn,Vinh,Nghe An,North,Silver,True,2025-02-21T10:44:38
KH001308,UNIQUE0001308,Tran Duy An,0911394063,tran.duy.an567@customer.tgdd.vn,Hai Phong,Hai Phong,North,Silver,True,2024-12-05T10:44:38
KH001309,UNIQUE0001309,Lam Thuy Tuyen,0963848086,lam.thuy.tuyen852@customer.tgdd.vn,Tam Ky,Quang Nam,Central,Gold,True,2025-06-01T10:44:38
KH001310,UNIQUE0001310,Ly Hung Quan,0969827922,ly.hung.quan205@customer.tgdd.vn,Nha Trang,Khanh Hoa,Central,Gold,True,2023-12-16T10:44:38
KH001311,UNIQUE0001311,Hoang My Vy,0950747687,hoang.my.vy461@customer.tgdd.vn,Thai Nguyen,Thai Nguyen,North,Platinum,False,2024-02-07T10:44:38
KH001312,UNIQUE0001312,Chu Linh Bang,0973749897,chu.linh.bang959@customer.tgdd.vn,Bien Hoa,Dong Nai,South,Diamond,True,2024-01-10T10:44:38
KH001313,UNIQUE0001313,Phan Huong Lam,0973520277,phan.huong.lam053@customer.tgdd.vn,Dong Ha,Quang Tri,Central,Silver,True,2024-12-25T10:44:38
KH001314,UNIQUE0001314,Kim Thu My,0930597276,kim.thu.my951@customer.tgdd.vn,Nam Dinh,Nam Dinh,North,Silver,True,2023-07-19T10:44:38
KH001315,UNIQUE0001315,Trinh Thi Bang,0986289757,trinh.thi.bang054@customer.tgdd.vn,Dong Ha,Quang Tri,Central,Diamond,True,2024-06-02T10:44:38
KH001316,UNIQUE0001316,Pham My Tu,0968994606,pham.my.tu027@customer.tgdd.vn,Tam Ky,Quang Nam,Central,Gold,True,2025-06-30T10:44:38
KH001317,UNIQUE0001317,Ly Quoc Dung,0956534225,ly.quoc.dung104@customer.tgdd.vn,Pleiku,Gia Lai,Central Highlands,Gold,True,2024-12-30T10:44:38
KH001318,UNIQUE0001318,Quach My Dung,0981718598,quach.my.dung334@customer.tgdd.vn,Nam Dinh,Nam Dinh,North,Silver,False,2024-03-07T10:44:38
KH001319,UNIQUE0001319,Pham Hai Tai,0944030904,pham.hai.tai765@customer.tgdd.vn,Thanh Hoa,Thanh Hoa,North,Silver,True,2024-11-18T10:44:38
KH001320,UNIQUE0001320,Trinh Duy Kien,0958601222,trinh.duy.kien628@customer.tgdd.vn,Thu Dau Mot,Binh Duong,South,Silver,True,2024-07-29T10:44:38
KH001321,UNIQUE0001321,Thoi Minh Huy,0951752507,thoi.minh.huy237@customer.tgdd.vn,Dong Hoi,Quang Binh,North,Silver,True,2025-09-21T10:44:38
KH001322,UNIQUE0001322,Ton Anh Khoa,0915754760,ton.anh.khoa990@customer.tgdd.vn,Thai Nguyen,Thai Nguyen,North,Silver,True,2023-12-18T10:44:38
KH001323,UNIQUE0001323,Cao Giang Giang,0926479756,cao.giang.giang253@customer.tgdd.vn,Nha Trang,Khanh Hoa,Central,Platinum,True,2024-07-08T10:44:38
KH001324,UNIQUE0001324,Yen Ngan Khanh,0982525861,yen.ngan.khanh408@customer.tgdd.vn,Hue,Thua Thien Hue,Central,Gold,True,2024-05-15T10:44:38
KH001325,UNIQUE0001325,Mai Kim Bao,0964014856,mai.kim.bao026@customer.tgdd.vn,Thanh Hoa,Thanh Hoa,North,Platinum,True,2023-09-26T10:44:38
KH001326,UNIQUE0001326,Doan Quynh Tien,0934585797,đoan.quynh.tien748@customer.tgdd.vn,Da Nang,Da Nang,Central,Gold,True,2024-01-07T10:44:38
KH001327,UNIQUE0001327,Thoi Vy Hoa,0941091294,thoi.vy.hoa614@customer.tgdd.vn,Phan Thiet,Binh Thuan,Central,Platinum,True,2024-04-25T10:44:38
KH001328,UNIQUE0001328,Trieu Chi Mai,0943442673,trieu.chi.mai555@customer.tgdd.vn,Nam Dinh,Nam Dinh,North,Gold,True,2023-03-20T10:44:38
KH001329,UNIQUE0001329,Ngo Nhat Manh,0971050469,ngo.nhat.manh389@customer.tgdd.vn,Bien Hoa,Dong Nai,South,Platinum,True,2024-09-06T10:44:38
KH001330,UNIQUE0001330,Ngo Duy Tai,0948315134,ngo.duy.tai901@customer.tgdd.vn,Ha Tinh,Ha Tinh,North,Silver,True,2025-09-10T10:44:38
KH001331,UNIQUE0001331,Duong Huong Sao,0913491964,duong.huong.sao545@customer.tgdd.vn,Bien Hoa,Dong Nai,South,Diamond,True,2025-11-06T10:44:38
KH001332,UNIQUE0001332,Ngo Oanh Vy,0973823682,ngo.oanh.vy561@customer.tgdd.vn,Vinh,Nghe An,North,Silver,False,2023-12-06T10:44:38
KH001333,UNIQUE0001333,Dang Vy Suong,0912478694,đang.vy.suong299@customer.tgdd.vn,Bien Hoa,Dong Nai,South,Silver,True,2023-02-16T10:44:38
KH001334,UNIQUE0001334,Hoang Hai Tu,0976262470,hoang.hai.tu653@customer.tgdd.vn,Da Nang,Da Nang,Central,VIP,False,2025-08-30T10:44:38
KH001335,UNIQUE0001335,Thoi Lan Nga,0920671761,thoi.lan.nga189@customer.tgdd.vn,Rach Gia,Kien Giang,South,Gold,True,2024-02-12T10:44:38
KH001336,UNIQUE0001336,Tran Hung Nghia,0985275613,tran.hung.nghia844@customer.tgdd.vn,Thai Nguyen,Thai Nguyen,North,Silver,True,2023-12-12T10:44:38
KH001337,UNIQUE0001337,Yen Ngan Ha,0945135157,yen.ngan.ha265@customer.tgdd.vn,Thanh Hoa,Thanh Hoa,North,Silver,False,2025-06-11T10:44:38
KH001338,UNIQUE0001338,Quach Duyen Hoai,0940586854,quach.duyen.hoai170@customer.tgdd.vn,Buon Ma Thuot,Dak Lak,Central Highlands,Gold,True,2023-05-12T10:44:38
KH001339,UNIQUE0001339,Duong Dinh Phong,0993232417,duong.đinh.phong987@customer.tgdd.vn,Nam Dinh,Nam Dinh,North,Silver,True,2023-07-03T10:44:38
KH001340,UNIQUE0001340,Lam Minh Khoi,0979348333,lam.minh.khoi002@customer.tgdd.vn,Thu Dau Mot,Binh Duong,South,Silver,True,2025-07-13T10:44:38
KH001341,UNIQUE0001341,Cao Thu Linh,0981204178,cao.thu.linh716@customer.tgdd.vn,Nam Dinh,Nam Dinh,North,Silver,True,2024-03-28T10:44:38
KH001342,UNIQUE0001342,Pham Gia Thai,0994823286,pham.gia.thai590@customer.tgdd.vn,Tuy Hoa,Phu Yen,Central,Diamond,True,2024-07-20T10:44:38
KH001343,UNIQUE0001343,Trinh Giang Quyen,0987647520,trinh.giang.quyen077@customer.tgdd.vn,Pleiku,Gia Lai,Central Highlands,Silver,True,2023-03-01T10:44:38
KH001344,UNIQUE0001344,Ong Ha Tu,0992709820,ong.ha.tu172@customer.tgdd.vn,Bien Hoa,Dong Nai,South,VIP,True,2024-07-01T10:44:38
KH001345,UNIQUE0001345,Tran Duy Phuc,0998015625,tran.duy.phuc726@customer.tgdd.vn,Can Tho,Can Tho,South,Silver,True,2025-04-23T10:44:38
KH001346,UNIQUE0001346,Dang Ngan Ly,0939073680,đang.ngan.ly114@customer.tgdd.vn,Quy Nhon,Binh Dinh,Central,Gold,True,2023-04-14T10:44:38
KH001347,UNIQUE0001347,Do Duyen Huong,0948260217,đo.duyen.huong269@customer.tgdd.vn,Pleiku,Gia Lai,Central Highlands,VIP,True,2025-10-26T10:44:38
KH001348,UNIQUE0001348,Ly Chi Nghi,0911176829,ly.chi.nghi536@customer.tgdd.vn,Ha Tinh,Ha Tinh,North,Gold,False,2022-11-26T10:44:38
KH001349,UNIQUE0001349,Trieu Anh Quynh,0983390623,trieu.anh.quynh909@customer.tgdd.vn,Buon Ma Thuot,Dak Lak,Central Highlands,Silver,True,2023-02-20T10:44:38
KH001350,UNIQUE0001350,Ly Hoai Loan,0938417189,ly.hoai.loan368@customer.tgdd.vn,Thu Dau Mot,Binh Duong,South,Platinum,True,2025-01-29T10:44:38
KH001351,UNIQUE0001351,Chu Nam Yen,0933105643,chu.nam.yen717@customer.tgdd.vn,Nha Trang,Khanh Hoa,Central,Gold,True,2025-06-15T10:44:38
KH001352,UNIQUE0001352,Pham Anh Chien,0963816810,pham.anh.chien357@customer.tgdd.vn,Ha Tinh,Ha Tinh,North,Gold,True,2025-10-14T10:44:38
KH001353,UNIQUE0001353,Ong Ha Xuan,0929243751,ong.ha.xuan142@customer.tgdd.vn,Da Lat,Lam Dong,Central Highlands,Gold,False,2023-11-10T10:44:38
KH001354,UNIQUE0001354,Ho Phuong Man,0973895628,ho.phuong.man793@customer.tgdd.vn,Tuy Hoa,Phu Yen,Central,Gold,False,2024-02-26T10:44:38
KH001355,UNIQUE0001355,Dang Thanh Vy,0995709133,đang.thanh.vy290@customer.tgdd.vn,Ha Tinh,Ha Tinh,North,Platinum,True,2024-01-20T10:44:38
KH001356,UNIQUE0001356,Doan Diem Linh,0958664828,đoan.diem.linh885@customer.tgdd.vn,Nam Dinh,Nam Dinh,North,Silver,True,2025-05-07T10:44:38
KH001357,UNIQUE0001357,Ung Ngan Giang,0963876961,ung.ngan.giang305@customer.tgdd.vn,Rach Gia,Kien Giang,South,Silver,False,2024-06-09T10:44:38
KH001358,UNIQUE0001358,Luu Nhat Nam,0943574175,luu.nhat.nam434@customer.tgdd.vn,Nha Trang,Khanh Hoa,Central,Gold,True,2025-10-14T10:44:38
KH001359,UNIQUE0001359,Trieu Xuan Quan,0965052454,trieu.xuan.quan138@customer.tgdd.vn,Quang Ninh,Quang Ninh,North,Gold,True,2024-04-12T10:44:38
KH001360,UNIQUE0001360,Chu Huu Trung,0936478945,chu.huu.trung222@customer.tgdd.vn,Buon Ma Thuot,Dak Lak,Central Highlands,Silver,False,2025-07-31T10:44:38
KH001361,UNIQUE0001361,Vo Phuong Xuan,0920428860,vo.phuong.xuan695@customer.tgdd.vn,Phan Thiet,Binh Thuan,Central,Platinum,True,2024-07-29T10:44:38
KH001362,UNIQUE0001362,Doan Hai Dai,0938567287,đoan.hai.đai937@customer.tgdd.vn,Tam Ky,Quang Nam,Central,Silver,False,2024-06-02T10:44:38
KH001363,UNIQUE0001363,Quach Anh Nghi,0926251529,quach.anh.nghi411@customer.tgdd.vn,Da Nang,Da Nang,Central,Silver,True,2023-07-10T10:44:38
KH001364,UNIQUE0001364,Dinh Gia Luan,0988128627,đinh.gia.luan181@customer.tgdd.vn,Bien Hoa,Dong Nai,South,Gold,False,2024-07-30T10:44:38
KH001365,UNIQUE0001365,Ly Xuan Suong,0923273436,ly.xuan.suong963@customer.tgdd.vn,Hai Phong,Hai Phong,North,Gold,False,2024-08-22T10:44:38
KH001366,UNIQUE0001366,Duong Ngan Truc,0921632409,duong.ngan.truc635@customer.tgdd.vn,Bien Hoa,Dong Nai,South,Gold,True,2023-07-16T10:44:38
KH001367,UNIQUE0001367,Bui Linh Phong,0942429510,bui.linh.phong256@customer.tgdd.vn,Nha Trang,Khanh Hoa,Central,Silver,True,2023-04-21T10:44:38
KH001368,UNIQUE0001368,Dang Gia Kien,0966749507,đang.gia.kien412@customer.tgdd.vn,Da Nang,Da Nang,Central,Silver,True,2023-09-22T10:44:38
KH001369,UNIQUE0001369,Doan Anh Tuong,0996123870,đoan.anh.tuong880@customer.tgdd.vn,Nha Trang,Khanh Hoa,Central,Silver,True,2024-09-03T10:44:38
KH001370,UNIQUE0001370,Thai The An,0980313578,thai.the.an610@customer.tgdd.vn,Tam Ky,Quang Nam,Central,Gold,False,2025-09-13T10:44:38
KH001371,UNIQUE0001371,Chu Chi Huong,0967366342,chu.chi.huong048@customer.tgdd.vn,Buon Ma Thuot,Dak Lak,Central Highlands,Diamond,True,2025-03-21T10:44:38
KH001372,UNIQUE0001372,Lam Xuan Khanh,0911644883,lam.xuan.khanh833@customer.tgdd.vn,Hanoi,Hanoi,North,Platinum,True,2024-01-12T10:44:38
KH001373,UNIQUE0001373,Ton Hoai Tien,0962670654,ton.hoai.tien808@customer.tgdd.vn,Thanh Hoa,Thanh Hoa,North,Gold,True,2023-11-02T10:44:38
KH001374,UNIQUE0001374,Ho Phuc Binh,0973558132,ho.phuc.binh192@customer.tgdd.vn,Thu Dau Mot,Binh Duong,South,Diamond,False,2023-12-25T10:44:38
KH001375,UNIQUE0001375,Ton Gia Huy,0946278156,ton.gia.huy497@customer.tgdd.vn,Pleiku,Gia Lai,Central Highlands,Gold,True,2024-04-15T10:44:38
KH001376,UNIQUE0001376,Duong Xuan Gia,0922178714,duong.xuan.gia844@customer.tgdd.vn,Bien Hoa,Dong Nai,South,Gold,True,2023-11-13T10:44:38
KH001377,UNIQUE0001377,Dang Quynh Trang,0951814207,đang.quynh.trang339@customer.tgdd.vn,Ha Tinh,Ha Tinh,North,Gold,True,2024-04-15T10:44:38
KH001378,UNIQUE0001378,Yen Tung Khiem,0972274638,yen.tung.khiem369@customer.tgdd.vn,Buon Ma Thuot,Dak Lak,Central Highlands,Gold,True,2025-02-13T10:44:38
KH001379,UNIQUE0001379,Duong Thi My,0935424416,duong.thi.my736@customer.tgdd.vn,Da Lat,Lam Dong,Central Highlands,Silver,True,2024-06-21T10:44:38
KH001380,UNIQUE0001380,Truong Thanh Thanh,0939967041,truong.thanh.thanh535@customer.tgdd.vn,Tam Ky,Quang Nam,Central,Silver,True,2025-03-16T10:44:38
KH001381,UNIQUE0001381,Cao Tung Thien,0923055672,cao.tung.thien433@customer.tgdd.vn,Tuy Hoa,Phu Yen,Central,Gold,True,2023-12-13T10:44:38
KH001382,UNIQUE0001382,Pham Hung Quoc,0982758294,pham.hung.quoc897@customer.tgdd.vn,Da Lat,Lam Dong,Central Highlands,Gold,True,2024-07-13T10:44:38
KH001383,UNIQUE0001383,Kieu Trung Linh,0962900162,kieu.trung.linh872@customer.tgdd.vn,Vung Tau,Ba Ria-Vung Tau,South,Silver,True,2024-11-10T10:44:38
KH001384,UNIQUE0001384,Pham Minh Duc,0988967258,pham.minh.đuc961@customer.tgdd.vn,Buon Ma Thuot,Dak Lak,Central Highlands,Silver,True,2024-11-18T10:44:38
KH001385,UNIQUE0001385,Doan Ngoc Tien,0916629628,đoan.ngoc.tien156@customer.tgdd.vn,Bien Hoa,Dong Nai,South,Silver,True,2023-02-26T10:44:38
KH001386,UNIQUE0001386,Le Giang Ha,0921830854,le.giang.ha673@customer.tgdd.vn,Da Lat,Lam Dong,Central Highlands,Platinum,True,2023-05-04T10:44:38
KH001387,UNIQUE0001387,Ong Long Toan,0986010578,ong.long.toan592@customer.tgdd.vn,Thu Dau Mot,Binh Duong,South,Gold,True,2024-07-29T10:44:38
KH001388,UNIQUE0001388,Yen Diem Nhu,0993161291,yen.diem.nhu461@customer.tgdd.vn,Tuy Hoa,Phu Yen,Central,Silver,True,2023-02-21T10:44:38
KH001389,UNIQUE0001389,Luu Hoang Truong,0979995296,luu.hoang.truong591@customer.tgdd.vn,Thanh Hoa,Thanh Hoa,North,Silver,True,2024-05-25T10:44:38
KH001390,UNIQUE0001390,Dang Trung Nhan,0936018181,đang.trung.nhan620@customer.tgdd.vn,Hanoi,Hanoi,North,Silver,True,2025-03-05T10:44:38
KH001391,UNIQUE0001391,Ha Thao Thao,0962785074,ha.thao.thao172@customer.tgdd.vn,Thai Nguyen,Thai Nguyen,North,Gold,True,2023-06-16T10:44:38
KH001392,UNIQUE0001392,Quach Hoang Tuan,0944472610,quach.hoang.tuan733@customer.tgdd.vn,Buon Ma Thuot,Dak Lak,Central Highlands,Silver,True,2025-05-02T10:44:38
KH001393,UNIQUE0001393,Ong Phong Thai,0996949119,ong.phong.thai782@customer.tgdd.vn,Tam Ky,Quang Nam,Central,Silver,True,2024-05-13T10:44:38
KH001394,UNIQUE0001394,Ly Ngan Loc,0929874666,ly.ngan.loc430@customer.tgdd.vn,Nam Dinh,Nam Dinh,North,Silver,False,2024-07-22T10:44:38
KH001395,UNIQUE0001395,Chu Hao Bao,0939209157,chu.hao.bao515@customer.tgdd.vn,Hai Phong,Hai Phong,North,Silver,False,2023-02-28T10:44:38
KH001396,UNIQUE0001396,Dang Oanh Tuyen,0960866305,đang.oanh.tuyen411@customer.tgdd.vn,Tam Ky,Quang Nam,Central,Silver,True,2025-08-01T10:44:38
KH001397,UNIQUE0001397,Truong Nhat Hao,0953518150,truong.nhat.hao333@customer.tgdd.vn,Bien Hoa,Dong Nai,South,Gold,False,2025-06-13T10:44:38
KH001398,UNIQUE0001398,Ton Cuong Chuong,0972214743,ton.cuong.chuong095@customer.tgdd.vn,Ho Chi Minh City,HCMC,South,Gold,True,2025-10-18T10:44:38
KH001399,UNIQUE0001399,Nguyen Thao Hong,0987222047,nguyen.thao.hong210@customer.tgdd.vn,Ha Tinh,Ha Tinh,North,Gold,True,2023-02-24T10:44:38
KH001400,UNIQUE0001400,Ngo Loc Chuong,0941144067,ngo.loc.chuong442@customer.tgdd.vn,Tam Ky,Quang Nam,Central,Silver,True,2023-10-04T10:44:38
KH001401,UNIQUE0001401,Ong Thi Dung,0990161927,ong.thi.dung318@customer.tgdd.vn,Pleiku,Gia Lai,Central Highlands,Silver,True,2023-04-30T10:44:38
KH001402,UNIQUE0001402,Truong The Duc,0974965753,truong.the.đuc996@customer.tgdd.vn,Hanoi,Hanoi,North,Gold,False,2024-08-27T10:44:38
KH001403,UNIQUE0001403,Trinh Van Tan,0957842236,trinh.van.tan633@customer.tgdd.vn,Hanoi,Hanoi,North,Silver,True,2023-06-01T10:44:38
KH001404,UNIQUE0001404,Trinh The Strong,0955725422,trinh.the.strong464@customer.tgdd.vn,Thu Dau Mot,Binh Duong,South,Silver,True,2023-01-04T10:44:38
KH001405,UNIQUE0001405,Vo Quan Phuc,0912063930,vo.quan.phuc841@customer.tgdd.vn,Thanh Hoa,Thanh Hoa,North,Silver,True,2024-07-11T10:44:38
KH001406,UNIQUE0001406,Thoi Hai Phong,0999512830,thoi.hai.phong504@customer.tgdd.vn,Tam Ky,Quang Nam,Central,Silver,True,2023-07-03T10:44:38
KH001407,UNIQUE0001407,Thoi Duyen Trinh,0987205704,thoi.duyen.trinh397@customer.tgdd.vn,Bien Hoa,Dong Nai,South,Diamond,True,2024-06-04T10:44:38
KH001408,UNIQUE0001408,Ung Van Tam,0995561124,ung.van.tam716@customer.tgdd.vn,Quy Nhon,Binh Dinh,Central,Gold,True,2023-05-16T10:44:38
KH001409,UNIQUE0001409,Thai Chi Vy,0980656320,thai.chi.vy489@customer.tgdd.vn,Tuy Hoa,Phu Yen,Central,Gold,True,2023-08-19T10:44:38
KH001410,UNIQUE0001410,Tran Thuy Chinh,0932606637,tran.thuy.chinh224@customer.tgdd.vn,Bien Hoa,Dong Nai,South,VIP,True,2022-12-22T10:44:38
KH001411,UNIQUE0001411,Dang Xuan Lam,0940661699,đang.xuan.lam216@customer.tgdd.vn,Thu Dau Mot,Binh Duong,South,Gold,True,2025-03-25T10:44:38
KH001412,UNIQUE0001412,Nguyen Tung Thien,0968078414,nguyen.tung.thien105@customer.tgdd.vn,Thai Nguyen,Thai Nguyen,North,Gold,True,2024-12-08T10:44:38
